,phrase,label,sentiment,subjectivity,language,count
Brittney Griner,Brittney Griner,PERSON,0.1875,0.29791666666666666,en,4
Jasmine Crockett,Jasmine Crockett,PERSON,-0.14930555555555555,0.34722222222222227,en,4
Holly Humberstone - London,Holly Humberstone - London,PERSON,0.0,0.0,en,4
Mike Richards,Mike Richards,PERSON,-0.05265151515151515,0.48143939393939394,en,4
Bettina Stark-Watzinger,Bettina Stark-Watzinger,PERSON,0.04583333333333332,0.10416666666666667,en,4
Conan Gray - Heather03,Conan Gray - Heather03,PERSON,0.0,0.0,en,4
David Kushner - Daylight02,David Kushner - Daylight02,PERSON,0.0,0.0,en,4
Scott Glenn,Scott Glenn,PERSON,0.41291666666666665,0.4770833333333333,en,4
Joy Taylor,Joy Taylor,PERSON,0.45833333333333337,0.21666666666666667,en,4
Chris Stapleton,Chris Stapleton,PERSON,0.03409090909090909,0.125,en,4
LeSean McCoy,LeSean McCoy,PERSON,0.45833333333333337,0.21666666666666667,en,4
Lee Greenwood,Lee Greenwood,PERSON,0.0375,0.0125,en,4
Billy Dee Williams,Billy Dee Williams,PERSON,0.21767045454545453,0.5362500000000001,en,4
Bernie Moreno,Bernie Moreno,PERSON,-0.5,0.5,en,4
Eric Trump,Eric Trump,PERSON,-0.044374999999999984,0.7000000000000001,en,4
Cody Rhodes,Cody Rhodes,PERSON,0.0,0.013333333333333332,en,4
Caitlin Clark’s,Caitlin Clark’s,PERSON,-0.022499999999999992,0.51,en,4
Longtime Fiancé,Longtime Fiancé,PERSON,0.0,0.0,en,4
Paul Rudd,Paul Rudd,PERSON,0.48598484848484846,0.48630952380952386,en,4
Kim Mulkey’s,Kim Mulkey’s,PERSON,-0.0076388888888888964,0.12222222222222223,en,4
Martin Short,Martin Short,PERSON,0.29393939393939394,0.530952380952381,en,4
Billie Eilish,Billie Eilish,PERSON,0.0,0.027777777777777776,en,4
Alex Jones,Alex Jones,PERSON,0.10350378787878786,0.1130681818181818,en,4
Elton John - Cold Heart04,Elton John - Cold Heart04,PERSON,-0.6,1.0,en,4
Jon Hamm,Jon Hamm,PERSON,0.48598484848484846,0.48630952380952386,en,4
Michael Sembello - Maniac05,Michael Sembello - Maniac05,PERSON,0.0,0.0,en,4
Christa Carone,Christa Carone,PERSON,-0.08000000000000002,0.16000000000000003,en,4
Dean Lewis - How,Dean Lewis - How,PERSON,0.0,0.0,en,4
Wallners - Dracula06,Wallners - Dracula06,PERSON,0.0,0.0,en,4
Rachida Dati,Rachida Dati,PERSON,0.1018939393939394,0.3840909090909091,en,4
Maryam Nawaz,Maryam Nawaz,PERSON,-0.04375,0.24791666666666667,en,4
Stephen Sanchez - Until,Stephen Sanchez - Until,PERSON,0.0,0.0,en,4
Lauren Sanchez,Lauren Sanchez,PERSON,0.253125,0.4125,en,4
Jon Voight,Jon Voight,PERSON,0.3528409090909091,0.5928030303030303,en,4
